14,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14,0,0,0,0,0,0,0,0,0,0
0,0,0,4,10,0,0,0,0,0,0,0,0,0
0,0,0,0,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,7,7,0,0,0,0,0,0,0
0,0,0,0,0,0,7,7,0,0,0,0,0,0
0,0,0,0,0,0,0,7,7,0,0,0,0,0
0,0,0,0,0,0,0,0,1,13,0,0,0,0
0,0,0,0,0,0,0,0,0,7,7,0,0,0
0,0,0,0,0,0,0,0,0,0,1,13,0,0
0,0,0,0,0,0,0,0,0,0,0,1,13,0
1,4,0,0,0,0,0,0,0,0,0,0,1,8
