candidate,fold,seed,model,epoch,train_loss,train_rr_loss,train_motion_loss,val_loss,val_rr_loss,val_motion_loss,spike_rate,epoch_seconds
ANN_direct,1,42,ANN_direct_f1_s42,15,0.02368828703078172,0.023423590236860845,0.0013234839696043617,0.1082392716838924,0.10821564495563507,0.00011813364128666692,0.0,0.4563885999377817
ANN_direct,1,42,ANN_direct_f1_s42,16,0.01966511319663788,0.019426074230836497,0.0011951948290069407,0.09412480385996433,0.09410356730222702,0.00010618278868655616,0.0,0.5340040998999029
ANN_direct,1,42,ANN_direct_f1_s42,17,0.015949329425829724,0.015649182344269423,0.0015007354078015003,0.10673681568461243,0.1067185029387474,9.156372932512815e-05,0.0,0.4206427000463009
ANN_direct,1,42,ANN_direct_f1_s42,18,0.013595264385744273,0.013362460562752353,0.0011640191149596092,0.11125944667773578,0.11123805493116379,0.00010695873285993938,0.0,0.49146190006285906
ANN_direct,1,42,ANN_direct_f1_s42,19,0.014781742868322323,0.014592477524032196,0.0009463267214506326,0.10032400549067617,0.10030820965766907,7.897916503555284e-05,0.0,0.4170637000352144
ANN_direct,1,42,ANN_direct_f1_s42,20,0.01485276181468808,0.01471040761615667,0.0007117709926570456,0.08536796519424251,0.08534033596515656,0.00013814614542980038,0.0,0.4679824998602271
ANN_direct,1,42,ANN_direct_f1_s42,21,0.011556418755023768,0.011403290808407797,0.0007656397330798621,0.10430755118296597,0.10428811609745026,9.717542757860126e-05,0.0,0.48045810009352863
ANN_direct,1,42,ANN_direct_f1_s42,22,0.012210937119939024,0.012076219274765916,0.0006735892258655537,0.0857620937888165,0.08574163913726807,0.00010227325774216534,0.0,0.5656435999553651
ANN_direct,1,42,ANN_direct_f1_s42,23,0.0115566514419779,0.011416457650355167,0.0007009689581136586,0.10650984700299711,0.10649336129426956,8.24285436376997e-05,0.0,0.7051759997848421
ANN_direct,1,42,ANN_direct_f1_s42,24,0.00980057822548054,0.00952614572727018,0.0013721624910518052,0.11330674579083652,0.11328724771738052,9.749036727996587e-05,0.0,0.6640417999587953
ANN_direct,1,42,ANN_direct_f1_s42,25,0.011519091989164301,0.011361217265948654,0.0007893736160782304,0.11158136825852479,0.11156667768955231,7.345284486235713e-05,0.0,0.6906566000543535
ANN_direct,1,42,ANN_direct_f1_s42,26,0.01381779477631852,0.013688312049230768,0.0006474136354387428,0.09970380191746195,0.09968901425600052,7.393830730716657e-05,0.0,0.6450144997797906
ANN_direct,1,42,ANN_direct_f1_s42,27,0.011645583522289287,0.011419980631520351,0.0011280144538446896,0.10859892705963933,0.10858343541622162,7.745821708854511e-05,0.0,0.4548601000569761
ANN_direct,1,42,ANN_direct_f1_s42,28,0.007715758697838033,0.007584988897562855,0.0006538490013758974,0.0939195185152018,0.09390648454427719,6.51698546230959e-05,0.0,0.3443883000873029
ANN_direct,1,42,ANN_direct_f1_s42,29,0.007228707060708524,0.007129622605215344,0.0004954222774658922,0.11584558463708186,0.11583583056926727,4.877033907291429e-05,0.0,0.34544199984520674
ANN_direct,1,42,ANN_direct_f1_s42,30,0.006611869695298828,0.006517586233611736,0.0004714173084354585,0.11214672426427313,0.1121344342827797,6.14499074671709e-05,0.0,0.34044139995239675
ANN_direct,1,314,ANN_direct_f1_s314,1,2.5443426988951794,2.492926111486223,0.25708293704478163,2.3423501807414975,2.2486751079559326,0.46837536392782436,0.0,0.36139589990489185
ANN_direct,1,314,ANN_direct_f1_s314,2,0.6731590615012217,0.6465633869998985,0.13297837250661632,0.3152268585640135,0.30158674716949463,0.06820055697259436,0.0,0.3572426999453455
ANN_direct,1,314,ANN_direct_f1_s314,3,0.39553103174011783,0.3818078840772311,0.0686157383144336,0.3197646975966899,0.3167562186717987,0.01504239462445594,0.0,0.3470016000792384
ANN_direct,1,314,ANN_direct_f1_s314,4,0.33628855423288284,0.32384821056491797,0.062201718339824096,0.20653018447685378,0.16378211975097656,0.21374032362938603,0.0,0.35132479993626475
ANN_direct,1,314,ANN_direct_f1_s314,5,0.2216915066864968,0.21700591028978428,0.023427981983562614,0.1519152330215441,0.15088947117328644,0.005128809241288423,0.0,0.33937179995700717
ANN_direct,1,314,ANN_direct_f1_s314,6,0.28732490906725466,0.28351220136715305,0.019063538500507817,0.051589628506900014,0.050884634256362915,0.0035249712526855027,0.0,0.29180620005354285
ANN_direct,1,314,ANN_direct_f1_s314,7,0.1480674629841654,0.14567279163748026,0.011973356733425576,0.07953897446580101,0.07902579754590988,0.002565884599455658,0.0,0.2918308998923749
ANN_direct,1,314,ANN_direct_f1_s314,8,0.06851688965670331,0.0666107349925571,0.009530773320731076,0.07602111884831658,0.07505819201469421,0.004814634168111827,0.0,0.2952548998873681
ANN_direct,1,314,ANN_direct_f1_s314,9,0.04494218684884673,0.041674687889301114,0.01633749479772805,0.07535473535716744,0.0751856118440628,0.0008456175655231964,0.0,0.30774610000662506
ANN_direct,1,314,ANN_direct_f1_s314,10,0.040238790450332504,0.037911583193474346,0.011636036284290814,0.06092373599475222,0.06073048710823059,0.0009662444326081237,0.0,0.3163662999868393
ANN_direct,1,314,ANN_direct_f1_s314,11,0.03624082267905477,0.035072404901600546,0.005842088887271104,0.07027180479994936,0.07009831815958023,0.0008674332018456654,0.0,0.32582239992916584
ANN_direct,1,314,ANN_direct_f1_s314,12,0.02357369047519332,0.02248339922581282,0.00545145624690251,0.05389265864900788,0.05373631417751312,0.0007817223574737907,0.0,0.2987997999880463
ANN_direct,1,314,ANN_direct_f1_s314,13,0.025747034668227385,0.0250108665579723,0.003680840551275397,0.06612743739086767,0.06601988524198532,0.000537760744411761,0.0,0.27582580014131963
ANN_direct,1,314,ANN_direct_f1_s314,14,0.016605647432379463,0.016098136234925026,0.0025375559872721923,0.0707380122921424,0.07064885646104813,0.00044577915547136315,0.0,0.26432049996219575
ANN_direct,1,314,ANN_direct_f1_s314,15,0.015822595368222427,0.015289832030733426,0.0026638166874450005,0.05331667790656918,0.053257834166288376,0.0002942187014040347,0.0,0.2664693999104202
ANN_direct,1,314,ANN_direct_f1_s314,16,0.016341970294586172,0.01589089872367266,0.0022553578545675404,0.06852180202555411,0.06847875565290451,0.00021523186324796877,0.0,0.2728774999268353
ANN_direct,1,314,ANN_direct_f1_s314,17,0.017076949962250183,0.016803861189530128,0.001365443863600287,0.06662789523968755,0.06659019738435745,0.00018848927665048463,0.0,0.26832440006546676
ANN_direct,1,314,ANN_direct_f1_s314,18,0.015822311016852258,0.014314225140131183,0.007540429383605373,0.0646661847518885,0.06453341245651245,0.000663861476880205,0.0,0.2664090998005122
ANN_direct,1,314,ANN_direct_f1_s314,19,0.015795093536400337,0.015218445229240589,0.0028832415357987456,0.07823195344375228,0.07805950194597244,0.0008622574888991688,0.0,0.27645110012963414
ANN_direct,1,314,ANN_direct_f1_s314,20,0.012584321503382961,0.012115281628858712,0.002345199372621243,0.06661392784462522,0.0665157362818718,0.0004909578137671239,0.0,0.2784243000205606
ANN_direct,1,314,ANN_direct_f1_s314,21,0.011239381042904078,0.010973654123437074,0.0013286345973350202,0.06187320527269234,0.06175334006547928,0.0005993260360653161,0.0,0.2862217000219971
ANN_direct,1,314,ANN_direct_f1_s314,22,0.011226574770351027,0.010894676892914706,0.0016594893871816076,0.06594878648123782,0.06588244438171387,0.00033171049761977273,0.0,0.2704255999997258
ANN_direct,1,314,ANN_direct_f1_s314,23,0.010404811009455851,0.010171063948008749,0.0011687353072355117,0.07467690414324629,0.07459846884012222,0.00039217651562031586,0.0,0.279203400015831
ANN_direct,1,314,ANN_direct_f1_s314,24,0.009019035705177371,0.008802803010783261,0.0010811634719705425,0.06541469569153846,0.06536076217889786,0.00026966756320300243,0.0,0.2778044999577105
ANN_direct,1,314,ANN_direct_f1_s314,25,0.007619822626885934,0.0073814804562264014,0.0011917108532976588,0.06505101327882293,0.06500434875488281,0.00023332261970056173,0.0,0.27624140004627407
ANN_direct,1,314,ANN_direct_f1_s314,26,0.007494718210335375,0.007313148558346761,0.0009078482599430734,0.06609589408701703,0.06604695320129395,0.0002447044286154205,0.0,0.2747335999738425
ANN_direct,1,314,ANN_direct_f1_s314,27,0.008171340792307257,0.00800528628234234,0.0008302725498245836,0.0673298477060309,0.06728759407997131,0.00021126813029794919,0.0,0.2756521999835968
ANN_direct,1,314,ANN_direct_f1_s314,28,0.01003619293724777,0.009857467173909147,0.0008936288166931099,0.07238661364633434,0.07234156131744385,0.000225261644452434,0.0,0.27860810002312064
ANN_direct,1,314,ANN_direct_f1_s314,29,0.010282147288680762,0.010133692736013068,0.0007422727633384711,0.07250221776767588,0.07246612757444382,0.00018045096616027296,0.0,0.2746886000968516
ANN_direct,1,314,ANN_direct_f1_s314,30,0.011522167354326065,0.011312886643119984,0.0010464035560303917,0.060756812989837455,0.06072348728775978,0.00016662851038838863,0.0,0.2788958998862654
ANN_direct,1,2718,ANN_direct_f1_s2718,1,3.6567289459098706,3.5949067142274647,0.3091111584120356,1.8008442012928052,1.7193577289581299,0.4074323616733769,0.0,0.2950738000217825
ANN_direct,1,2718,ANN_direct_f1_s2718,2,1.416258418674288,1.3931477428310448,0.11555337921621665,1.3066398442864464,1.3024722337722778,0.020838052570843396,0.0,0.28965670010074973
ANN_direct,1,2718,ANN_direct_f1_s2718,3,0.8164289552175322,0.7985145645009146,0.08957195358308778,0.2820178380353414,0.28026509284973145,0.00876372592804975,0.0,0.2883901000022888
ANN_direct,1,2718,ANN_direct_f1_s2718,4,0.4080621772624081,0.394831915344629,0.06615130958889553,0.14485097055214555,0.1433759480714798,0.007375112403328697,0.0,0.2899827000219375
ANN_direct,1,2718,ANN_direct_f1_s2718,5,0.19314947483991102,0.1840383319805066,0.04555571429702221,0.1421113373789105,0.0676034614443779,0.37253937967266293,0.0,0.2822214998304844
ANN_direct,1,2718,ANN_direct_f1_s2718,6,0.2096092058811322,0.20329054937594468,0.03159328252593763,0.10267736474188545,0.09810218960046768,0.022875875707088832,0.0,0.2888720999471843
ANN_direct,1,2718,ANN_direct_f1_s2718,7,0.1739181861210527,0.16867331746551725,0.026224343277677233,0.10993198995493744,0.10784835368394852,0.010418181354944647,0.0,0.2825515998993069
ANN_direct,1,2718,ANN_direct_f1_s2718,8,0.11888991656280308,0.11540923901937074,0.017403387717161673,0.06252108788494823,0.062400199472904205,0.0006044420602201027,0.0,0.28217909997329116
ANN_direct,1,2718,ANN_direct_f1_s2718,9,0.07411731361705177,0.07115768702286814,0.014798132970918237,0.05469302656072674,0.05456364527344704,0.0006469064363985208,0.0,0.2800980000756681
ANN_direct,1,2718,ANN_direct_f1_s2718,10,0.08955728067337261,0.08805571250203582,0.007507840856683844,0.07261151650300493,0.07243721932172775,0.0008714859063858944,0.0,0.28648200002498925
ANN_direct,1,2718,ANN_direct_f1_s2718,11,0.05404944680495653,0.05275233503327602,0.006485558858402559,0.0557074281682188,0.0555180087685585,0.0009470969983014987,0.0,0.27919869986362755
ANN_direct,1,2718,ANN_direct_f1_s2718,12,0.04633493785200197,0.04503075507365995,0.006520913891710123,0.06863778480036654,0.06847719848155975,0.0008029315940339826,0.0,0.2785807999316603
ANN_direct,1,2718,ANN_direct_f1_s2718,13,0.03832624528815388,0.03751280234816174,0.004067214699960674,0.054688004484985155,0.05457348749041557,0.0005725849728479116,0.0,0.27909009996801615
ANN_direct,1,2718,ANN_direct_f1_s2718,14,0.028423528963920204,0.027596470289346246,0.004135293372869799,0.07218168193223796,0.07209277153015137,0.00044455201043298696,0.0,0.2769179998431355
ANN_direct,1,2718,ANN_direct_f1_s2718,15,0.017837231582446822,0.017383334713263643,0.0022694843459158754,0.05536572586938996,0.05527999624609947,0.00042864811645244996,0.0,0.2830372001044452
ANN_direct,1,2718,ANN_direct_f1_s2718,16,0.019241661097505695,0.018696078668451972,0.0027279121452686247,0.06899140358462465,0.06887060403823853,0.0006039977319306145,0.0,0.2779374001547694
ANN_direct,1,2718,ANN_direct_f1_s2718,17,0.014858454569710485,0.014475797096060382,0.0019132873682505187,0.0733656650774812,0.07325688749551773,0.0005438879098173536,0.0,0.2809506000485271
ANN_direct,1,2718,ANN_direct_f1_s2718,18,0.01527824240264501,0.014874685229733587,0.0020177858645571266,0.05663001011784264,0.05652500316500664,0.0005250347641800172,0.0,0.28409210010431707
ANN_direct,1,2718,ANN_direct_f1_s2718,19,0.014361045598856573,0.013997182182760703,0.0018193170804793508,0.06665411811441016,0.06652849167585373,0.0006281321927821843,0.0,0.27861660020425916
ANN_direct,1,2718,ANN_direct_f1_s2718,20,0.011637155443114326,0.011309006416963207,0.0016407451307556044,0.07050947396628324,0.07042740285396576,0.0004103555615873608,0.0,0.2805971000343561
ANN_direct,1,2718,ANN_direct_f1_s2718,21,0.01294204606445316,0.012565457391449146,0.0018829433650200723,0.07917131663735627,0.07901839911937714,0.0007645875898956493,0.0,0.2799937999807298
ANN_direct,1,2718,ANN_direct_f1_s2718,22,0.012235754037633785,0.01184667941286332,0.001945373123852311,0.06605573115326027,0.06601247936487198,0.00021625894194146096,0.0,0.28267510002478957
ANN_direct,1,2718,ANN_direct_f1_s2718,23,0.012090166575629328,0.011786239837399787,0.0015196336911477031,0.07049285362145387,0.07044672220945358,0.00023065706000145915,0.0,0.2881941997911781
ANN_direct,1,2718,ANN_direct_f1_s2718,24,0.010871073767866467,0.010642653874432048,0.001142099467172105,0.06864492889119662,0.06859926134347916,0.00022833773858737047,0.0,0.2758766000624746
ANN_direct,1,2718,ANN_direct_f1_s2718,25,0.009948069151571527,0.009710819507017732,0.00118624822276897,0.06474570627632346,0.0646919459104538,0.00026880182934833273,0.0,0.2804829999804497
ANN_direct,1,2718,ANN_direct_f1_s2718,26,0.008582116720414453,0.008373567906932698,0.0010427440674087775,0.06942028677343028,0.06936796754598618,0.0002615961372204888,0.0,0.292406499851495
ANN_direct,1,2718,ANN_direct_f1_s2718,27,0.009235011811076011,0.009011805272247228,0.0011160326941439152,0.06189995515057369,0.06184065341949463,0.00029650865539532483,0.0,0.2774020000360906
ANN_direct,1,2718,ANN_direct_f1_s2718,28,0.012197659691826087,0.011928521117402448,0.001345692872118201,0.07654089007763108,0.07648732513189316,0.00026782472868964866,0.0,0.2791200000792742
ANN_direct,1,2718,ANN_direct_f1_s2718,29,0.012579932276211995,0.012376686583997475,0.0010162284610725884,0.09594059069359685,0.09589745104312897,0.00021569825233940938,0.0,0.27979810000397265
ANN_direct,1,2718,ANN_direct_f1_s2718,30,0.014717660792882212,0.014455813226393527,0.0013092378324434121,0.09667734116089073,0.09660295397043228,0.0003719359522922235,0.0,0.2789064000826329
ANN_direct,2,42,ANN_direct_f2_s42,1,1.6600184165183982,1.6109907146957185,0.24513850911339827,0.22579372498467595,0.2205895632505417,0.026020808670671372,0.0,0.28718980005942285
ANN_direct,2,42,ANN_direct_f2_s42,2,0.991448490750461,0.9739128874407874,0.0876780165483675,0.3469829315676271,0.3449868857860565,0.009980228907852832,0.0,0.28525079996325076
ANN_direct,2,42,ANN_direct_f2_s42,3,0.3651482560251701,0.35441196846465267,0.05368143780258724,0.11244478894453877,0.11004253476858139,0.012011270879786892,0.0,0.30597879993729293
ANN_direct,2,42,ANN_direct_f2_s42,4,0.23333370156116387,0.2281524282362726,0.025906366624456424,0.08571615383692212,0.08481697738170624,0.004495882276079389,0.0,0.29139929986558855
ANN_direct,2,42,ANN_direct_f2_s42,5,0.12602325052320043,0.12317069189416038,0.014262793145200221,0.044584261807969684,0.04383917525410652,0.0037254327693158123,0.0,0.29427450010553
ANN_direct,2,42,ANN_direct_f2_s42,6,0.0943941334531964,0.09163112397202187,0.013815047405872728,0.03970019270488454,0.03735336661338806,0.011734130457482403,0.0,0.28326719999313354
ANN_direct,2,42,ANN_direct_f2_s42,7,0.08722099596583313,0.0834635754633281,0.01878710251252522,0.04407060698252455,0.043378476053476334,0.0034606546452411037,0.0,0.2834012999664992
ANN_direct,2,42,ANN_direct_f2_s42,8,0.048313066250620054,0.046549104811209774,0.008819807197051404,0.04547490231692918,0.04475988447666168,0.003575089201337506,0.0,0.27904359996318817
ANN_direct,2,42,ANN_direct_f2_s42,9,0.043753155862139965,0.04284522037746178,0.004539677423390939,0.04623005294841443,0.04565030708909035,0.0028987292966204115,0.0,0.2774284000042826
ANN_direct,2,42,ANN_direct_f2_s42,10,0.024156744978351328,0.022201482506675852,0.009776312358377368,0.04604041078592635,0.045657508075237274,0.001914513553445388,0.0,0.2880469998344779
ANN_direct,2,42,ANN_direct_f2_s42,11,0.019444331252324993,0.018451098156058127,0.004966165481334318,0.058411744610222915,0.05745682120323181,0.004774617034955503,0.0,0.2755877000745386
ANN_direct,2,42,ANN_direct_f2_s42,12,0.018723532743871157,0.017764651847796308,0.00479440448037425,0.04946726053358862,0.04908827692270279,0.0018949180544291255,0.0,0.2805866999551654
ANN_direct,2,42,ANN_direct_f2_s42,13,0.020516737000723765,0.019696353976097373,0.004101915123131977,0.08218536872506789,0.08188911527395248,0.0014812672555770414,0.0,0.28180200001224875
ANN_direct,2,42,ANN_direct_f2_s42,14,0.02978853867836235,0.029155777384423546,0.0031638064696940063,0.05651420390478147,0.05596768483519554,0.00273259534792964,0.0,0.30747630004771054
ANN_direct,2,42,ANN_direct_f2_s42,15,0.01992372044678276,0.01851009039932655,0.0070681502372810555,0.0440144647182207,0.04350520670413971,0.002546290070404971,0.0,0.2775422998238355
ANN_direct,2,42,ANN_direct_f2_s42,16,0.014441514145822999,0.014138407172221276,0.0015155348680086103,0.0773818862807275,0.0767832100391388,0.002993381207943525,0.0,0.2792292998638004
ANN_direct,2,42,ANN_direct_f2_s42,17,0.02027909285374606,0.02006230770299832,0.001083925753738716,0.041715360443392,0.04141095280647278,0.0015220381845961028,0.0,0.2792235999368131
ANN_direct,2,42,ANN_direct_f2_s42,18,0.015662048681483243,0.015476116372479334,0.0009296615450195407,0.05775178270660252,0.05746549367904663,0.0014314451377794516,0.0,0.2857210000511259
ANN_direct,2,42,ANN_direct_f2_s42,19,0.011759128478228558,0.011554949772026804,0.0010208935310087631,0.05592358947357249,0.05564624443650246,0.001386725185350177,0.0,0.28224459988996387
ANN_direct,2,42,ANN_direct_f2_s42,20,0.00914147431446212,0.008987943341748583,0.0007676548635676852,0.05205481409354834,0.051787763833999634,0.0013352512977435197,0.0,0.2813845998607576
ANN_direct,2,42,ANN_direct_f2_s42,21,0.008319305324103988,0.00816117198103004,0.000790666715369727,0.05552338862170481,0.055365923792123795,0.0007873241479050928,0.0,0.27787619992159307
ANN_direct,2,42,ANN_direct_f2_s42,22,0.008245413151479771,0.008124802530639701,0.0006030531042003451,0.05276078495167534,0.05254756286740303,0.0010661104213615493,0.0,0.2844257999677211
ANN_direct,2,42,ANN_direct_f2_s42,23,0.009741177831821355,0.009608287115891774,0.0006644535796479041,0.05309939088754498,0.05287725105881691,0.0011106991436403435,0.0,0.28483249992132187
ANN_direct,2,42,ANN_direct_f2_s42,24,0.012852012806733188,0.012635283565355673,0.0010836462068875877,0.06597041024285945,0.06575196981430054,0.0010922021427945653,0.0,0.2751649001147598
ANN_direct,2,42,ANN_direct_f2_s42,25,0.0120566947326029,0.011915961208028927,0.0007036676228698689,0.05078573788145908,0.05060720443725586,0.0008926672210160751,0.0,0.2855136999860406
ANN_direct,2,42,ANN_direct_f2_s42,26,0.01300845203801136,0.012859291109877328,0.0007458046406701515,0.060422653087032006,0.06022624298930168,0.0009820504886516106,0.0,0.28201709990389645
ANN_direct,2,42,ANN_direct_f2_s42,27,0.010483510993238377,0.010137085735590922,0.0017321262882372768,0.0470732705599992,0.04692692682147026,0.0007317186926446884,0.0,0.2832609999459237
ANN_direct,2,42,ANN_direct_f2_s42,28,0.007860357812743432,0.007737100703848733,0.000616285544473499,0.06580779375891904,0.06560022383928299,0.0010378495981802711,0.0,0.2874775000382215
ANN_direct,2,42,ANN_direct_f2_s42,29,0.007697909850020367,0.007591343308902449,0.0005328327055895966,0.048812322596552334,0.04849962145090103,0.001563505728256519,0.0,0.29174520005472004
ANN_direct,2,42,ANN_direct_f2_s42,30,0.006794528764962008,0.006706855482318335,0.00043836641321836684,0.05170551807032281,0.05155426263809204,0.0007562771611538331,0.0,0.28040759987197816
ANN_direct,2,314,ANN_direct_f2_s314,1,1.9845123039538433,1.933041562139988,0.2573537090692764,0.9816997187973752,0.9565178751945496,0.12590921801412785,0.0,0.2961730998940766
ANN_direct,2,314,ANN_direct_f2_s314,2,0.7049073272098416,0.6831059107349978,0.10900708237421868,0.3311615404954738,0.32226142287254333,0.04450058811465244,0.0,0.2910438000690192
ANN_direct,2,314,ANN_direct_f2_s314,3,0.3637951892914384,0.3535883354023099,0.05103426944564239,0.22242489333723187,0.21921591460704803,0.016044893650919198,0.0,0.2949422001838684
ANN_direct,2,314,ANN_direct_f2_s314,4,0.20766793899439667,0.20029983599152829,0.03684051501434182,0.09656397040682795,0.09552685916423798,0.0051855562129498765,0.0,0.289789600064978
ANN_direct,2,314,ANN_direct_f2_s314,5,0.16725254638177944,0.16010377837551965,0.03574384003129911,0.06847245062143276,0.06785216182470322,0.003101443983647703,0.0,0.28452260000631213
ANN_direct,2,314,ANN_direct_f2_s314,6,0.10790898232752438,0.10212848633527756,0.028902479961234098,0.03784788813362075,0.03589886799454689,0.009745100695369312,0.0,0.2872425001114607
ANN_direct,2,314,ANN_direct_f2_s314,7,0.07985829678894592,0.07746232990175486,0.011979834435955294,0.04151231734248642,0.04106149077415466,0.0022541328416588007,0.0,0.2904801000840962
ANN_direct,2,314,ANN_direct_f2_s314,8,0.06315455736925603,0.062076735496521,0.0053891093636752605,0.042039522056169544,0.041341155767440796,0.003491831443643736,0.0,0.28993319999426603
ANN_direct,2,314,ANN_direct_f2_s314,9,0.05331265438077767,0.052530887371136085,0.0039088350482079206,0.037585944859984705,0.0373358428478241,0.0012505100608030323,0.0,0.2778433000203222
ANN_direct,2,314,ANN_direct_f2_s314,10,0.03914735039061138,0.03869648637353546,0.0022543200853796267,0.0446055914281364,0.04436120018362999,0.0012219562225320468,0.0,0.27813990018330514
ANN_direct,2,314,ANN_direct_f2_s314,11,0.02397131419893479,0.023554884290529623,0.0020821495420258636,0.0536610935780557,0.05349380522966385,0.0008364417419592479,0.0,0.2714360000099987
ANN_direct,2,314,ANN_direct_f2_s314,12,0.017217716229236672,0.01678720978088677,0.0021525322417495,0.0475148709690761,0.04735852777957916,0.0007817159474846787,0.0,0.269156799884513
ANN_direct,2,314,ANN_direct_f2_s314,13,0.014359366158665808,0.014038950065150857,0.001602080467574743,0.0401688356355965,0.04002109169960022,0.0007387196799814092,0.0,0.26344390003941953
ANN_direct,2,314,ANN_direct_f2_s314,14,0.01336245310477774,0.013040444456661741,0.0016100432405799833,0.041154180699321585,0.04100930318236351,0.0007243875847903732,0.0,0.27005790011025965
ANN_direct,2,314,ANN_direct_f2_s314,15,0.01254064993611491,0.012272319958234827,0.0013416498894004295,0.04891005998108087,0.04881059750914574,0.0004973123596756469,0.0,0.26278289989568293
ANN_direct,2,314,ANN_direct_f2_s314,16,0.010365332046622032,0.010139483616997798,0.0011292421481211698,0.039874883720582635,0.03973264619708061,0.0007111876175101221,0.0,0.265707700047642
ANN_direct,2,314,ANN_direct_f2_s314,17,0.009980766685575427,0.009767618141550985,0.0010657427201222114,0.03934540626020316,0.039240773767232895,0.0005231624648513242,0.0,0.28658710001036525
ANN_direct,2,314,ANN_direct_f2_s314,18,0.013362639234045763,0.012994073879801565,0.0018428267712210027,0.06895609444899228,0.06864910572767258,0.001534943606598499,0.0,0.2690416998229921
ANN_direct,2,314,ANN_direct_f2_s314,19,0.020349465705231707,0.02005557622243133,0.0014694474140018996,0.026373495693327222,0.02621971070766449,0.0007689249283136582,0.0,0.27070590015500784
ANN_direct,2,314,ANN_direct_f2_s314,20,0.013917494946180588,0.013688167973628474,0.001146634862760585,0.03890589364355628,0.03881536424160004,0.0004526470097812174,0.0,0.26037280005402863
ANN_direct,2,314,ANN_direct_f2_s314,21,0.013315866345947253,0.013050802509921293,0.0013253191801297992,0.04926823394612645,0.04920785501599312,0.00030189465066665275,0.0,0.26948049990460277
ANN_direct,2,314,ANN_direct_f2_s314,22,0.014183708461062925,0.013891052408143877,0.0014632802645952357,0.03703471107205152,0.03695603087544441,0.00039340098303556465,0.0,0.26817170018330216
ANN_direct,2,314,ANN_direct_f2_s314,23,0.015048955550409297,0.014856213890016078,0.0009637083019660876,0.03495928784278905,0.03475278243422508,0.001032527042819843,0.0,0.2621734000276774
ANN_direct,2,314,ANN_direct_f2_s314,24,0.018322535135821334,0.018105613362664977,0.001084608865781764,0.03528731122349169,0.03514141961932182,0.0007294580208493613,0.0,0.2642421000637114
ANN_direct,2,314,ANN_direct_f2_s314,25,0.013817264883860318,0.013674912249876393,0.000711763169919608,0.045875321346387395,0.045756641775369644,0.0005933978550887514,0.0,0.2658583000302315
ANN_direct,2,314,ANN_direct_f2_s314,26,0.01177033911295029,0.011590996974458296,0.000896710692459956,0.03659614554484394,0.03648699074983597,0.000545773975039859,0.0,0.2748229999560863
