subject,experiment,state,nominal_facing_radar,radar,start_s,end_s,duration_s,rsp_rr_bpm,primary_bin,auxiliary_bin,auxiliary_corr,radar_rr_bpm,primary_rr_bpm,path_fused_rr_bpm,primary_rr_abs_error,path_fused_rr_abs_error,rr_abs_error,quality,phase_bad,spectral_entropy,peak_fraction,edge_margin_hz,motion_index
S09_HDH,S02,NORMAL,,3,284.862,334.862,50.0,16.255141357535816,65,58,0.8840790395454452,16.168286183900477,16.190135869959555,16.168286183900477,0.06500548757626134,0.0868551736353389,0.0868551736353389,1.6908144064875241,0.0,0.7023458757064439,0.1357632293853475,0.11983559783265926,0.02303995642218292
S09_HDH,S02,SLOW,,1,344.862,394.862,50.0,6.1271073947649475,14,64,0.6934047879992362,6.007542606888881,5.987316800991805,6.007542606888881,0.1397905937731423,0.11956478787606617,0.11956478787606617,4.064880944523058,0.002,0.6543419016984968,0.12224896235511068,0.029788613349863408,0.027751209276713373
S09_HDH,S02,SLOW,,2,344.862,394.862,50.0,6.1271073947649475,68,20,0.7129129927302184,5.781016144803104,5.823198998462338,5.781016144803104,0.30390839630260924,0.3460912499618436,0.3460912499618436,2.5046709299016845,0.007,0.7075867999453114,0.1363388601730764,0.027053316641038966,0.026802068797495672
S09_HDH,S02,SLOW,,3,344.862,394.862,50.0,6.1271073947649475,60,78,-0.8551230276737375,6.012381692418402,6.053437074343189,6.012381692418402,0.07367032042175836,0.11472570234654533,0.11472570234654533,4.105847728110096,0.002,0.7081454976016643,0.1332063998901793,0.030890617905719814,0.021267029662660652
S09_HDH,S02,POST_HOLD,,1,434.862,484.862,50.0,11.707695644442687,12,71,-0.8258892462093274,11.665543334883754,11.669049323287378,11.665543334883754,0.03864632115530853,0.0421523095589329,0.0421523095589329,2.871511422672272,0.0,0.7415597839520286,0.11702864467518118,0.044484155388122976,0.028283974406827384
S09_HDH,S02,POST_HOLD,,2,434.862,484.862,50.0,11.707695644442687,65,21,-0.5887787395992482,11.70194291981765,11.813246783119272,11.70194291981765,0.10555113867658505,0.00575272462503662,0.00575272462503662,2.4982624446024775,0.0,0.7380032129698497,0.10843216895901578,0.04688744638532119,0.027563429595128537
S09_HDH,S02,POST_HOLD,,3,434.862,484.862,50.0,11.707695644442687,61,68,0.790903179303993,11.662015641617486,11.739367172287848,11.662015641617486,0.031671527845160696,0.04568000282520046,0.04568000282520046,2.4545247662424683,0.0,0.7234686974223167,0.1137160655373605,0.04565611953813081,0.021947209384768445
S09_HDH,S02,SQUAT,,1,509.862,559.862,50.0,16.489152799504264,37,83,-0.5299172275137288,16.648298783765597,16.602771543963257,16.648298783765597,0.11361874445899289,0.15914598426133253,0.15914598426133253,2.234064436607377,0.007,0.7360639312601717,0.11552435509646446,0.1267128590660543,0.08783661927151913
S09_HDH,S02,SQUAT,,2,509.862,559.862,50.0,16.489152799504264,88,32,0.75727781826528,16.914417886259397,16.875984926528727,16.914417886259397,0.3868321270244621,0.4252650867551324,0.4252650867551324,1.4260736000963983,0.0,0.7410206277519932,0.11010239534272273,0.13126641544214543,0.07855694143498577
S09_HDH,S02,SQUAT,,3,509.862,559.862,50.0,16.489152799504264,32,11,-0.8094722704636752,16.78468713918341,16.736255602229456,16.78468713918341,0.24710280272519114,0.295534339679147,0.295534339679147,3.109965003371318,0.0,0.7035080012556197,0.12837397764764036,0.1289375933704909,0.09625056211906666
S09_HDH,S02,POST_EXERCISE,,1,584.862,634.862,50.0,13.804994148803555,73,,,15.999591013224277,16.000947896907878,15.999591013224277,2.1959537481043228,2.1945968644207223,2.1945968644207223,0.9924541493351505,0.015,0.7907465044018185,0.0576213619420596,0.11668246494846465,0.034340075778692955
S09_HDH,S02,POST_EXERCISE,,2,584.862,634.862,50.0,13.804994148803555,20,88,0.3962800118112288,11.483685257868462,11.598241691995499,11.483685257868462,2.206752456808056,2.321308890935093,2.321308890935093,1.557404104082692,0.026,0.807691610434145,0.08820150641840817,0.04330402819992499,0.032433695570086504
S09_HDH,S02,POST_EXERCISE,,3,584.862,634.862,50.0,13.804994148803555,15,86,0.45492920048169816,10.717028259713812,10.502264442800461,10.717028259713812,3.3027297060030936,3.087965889089743,3.087965889089743,1.0502811789917834,0.0135,0.7378129480376099,0.06391650454893041,0.025037740713341028,0.030448023939360025
S17_RJS,S01,FACE_R1,1,1,27.841,81.0,53.159,14.667130578243356,24,20,0.8914308770900654,14.7794364200071,14.860628067746651,14.7794364200071,0.19349748950329548,0.11230584176374414,0.11230584176374414,2.905587119223114,0.0,0.6002935428778697,0.15660405286724516,0.09767713446244419,0.034420622578463546
S17_RJS,S01,FACE_R1,1,2,27.841,81.0,53.159,14.667130578243356,29,74,-0.9246044573192365,14.82174556437248,14.839186386648885,14.82174556437248,0.17205580840552948,0.15461498612912372,0.15461498612912372,3.469244928312499,0.0,0.619424188967975,0.1540787945990765,0.09731977311081474,0.02734239795783559
S17_RJS,S01,FACE_R1,1,3,27.841,81.0,53.159,14.667130578243356,13,88,0.4470570556316183,15.008802567282611,14.739426553850844,15.008802567282611,0.07229597560748857,0.34167198903925566,0.34167198903925566,1.1038864994129036,0.0,0.6575628147435382,0.12398483509505982,0.09565710923084741,0.01874854426456245
S17_RJS,S01,FACE_R2,2,1,91.0,143.2,52.2,13.30725372016571,63,23,0.9688996346728692,13.48722969407223,13.4888953988349,13.48722969407223,0.181641678669191,0.17997597390652054,0.17997597390652054,3.729339579503941,0.0,0.6806042852447749,0.13052335311345067,0.07481492331391501,0.030158551090406143
S17_RJS,S01,FACE_R2,2,2,91.0,143.2,52.2,13.30725372016571,66,22,0.6063948367941735,13.428374880382545,13.511126638475588,13.428374880382545,0.20387291830987841,0.12112116021683583,0.12112116021683583,2.3118157307429708,0.004312410158121706,0.7502612219001371,0.12817105819668317,0.07518544397459315,0.029757094260977186
S17_RJS,S01,FACE_R2,2,3,91.0,143.2,52.2,13.30725372016571,26,63,-0.9401248727664107,13.71829845028803,13.822297440407985,13.71829845028803,0.5150437202422751,0.41104473012232035,0.41104473012232035,1.833099641442102,0.0,0.6973158208839957,0.11598302170515495,0.08037162400679976,0.021519437895031135
S17_RJS,S01,FACE_R3,3,1,153.2,204.809,51.609,15.62581923061987,61,25,0.5509586647528025,15.38609894100075,15.435188768827341,15.38609894100075,0.1906304617925283,0.23972028961911995,0.23972028961911995,0.7881399036677545,0.00048449612403100775,0.8293477600194742,0.09533851877564617,0.10725314614712236,0.027525935412334016
S17_RJS,S01,FACE_R3,3,2,153.2,204.809,51.609,15.62581923061987,24,29,-0.8203009239693321,15.582700395344665,15.606460977072537,15.582700395344665,0.019358253547332893,0.043118835275205214,0.043118835275205214,1.452277825103384,0.0,0.6991545778100346,0.13857517746649367,0.11010768295120896,0.029265160350350483
S17_RJS,S01,FACE_R3,3,3,153.2,204.809,51.609,15.62581923061987,64,20,-0.7404443900268989,15.599849984519112,15.63415285068757,15.599849984519112,0.008333620067700664,0.02596924610075746,0.02596924610075746,2.0976053242560972,0.0,0.6430949564314888,0.12806260685401213,0.11056921417812618,0.02010281820022957
S17_RJS,S02,NORMAL,,1,243.63,293.63,50.0,16.900553668324427,60,16,0.5313639573787172,16.930657712380782,16.809567444030552,16.930657712380782,0.09098622429387504,0.030104044056354695,0.030104044056354695,2.051623052137789,0.001,0.6943269929629537,0.10232308469259092,0.1301594574005092,0.029149334324580112
S17_RJS,S02,NORMAL,,2,243.63,293.63,50.0,16.900553668324427,22,39,0.7567862899153871,17.382240037561616,17.55217114602651,17.382240037561616,0.6516174777020822,0.4816863692371882,0.4816863692371882,1.0120458965228685,0.0,0.7568521831869861,0.09599575875399277,0.1425361857671085,0.027289061876869587
S17_RJS,S02,NORMAL,,3,243.63,293.63,50.0,16.900553668324427,15,77,-0.940696122540324,16.492692861138075,16.460889635544767,16.492692861138075,0.4396640327796604,0.40786080718635276,0.40786080718635276,2.0415483035217896,0.0,0.7142261673783135,0.11150812290799622,0.1243481605924128,0.02310450105921151
